1.200070195825357587e+03 7.798412678921852148e+01 1.480688997634365762e+02 1.013797053688535010e+00
1.250104683930941974e+03 8.383128482408943682e+01 1.455649027481650535e+02 1.079662579067695249e+00
1.300065668709219153e+03 8.857594263375958121e+01 1.412795103029432369e+02 1.151813139815281328e+00
1.350026653487496333e+03 9.142429364906135447e+01 1.350365165670333454e+02 1.227554466892663454e+00
1.400061141593080720e+03 9.177550012191700546e+01 1.268702029554320490e+02 1.303554422098155419e+00
1.450022126371279001e+03 8.939063740229767063e+01 1.170731841213667508e+02 1.375751434345566571e+00
1.500124421727742401e+03 8.442114792709904236e+01 1.060375197200071398e+02 1.440410097017791324e+00
1.550085406506019581e+03 7.738284250990491842e+01 9.434550009049216612e+01 1.492991667128058753e+00
1.600046391283612593e+03 6.891829336869793110e+01 8.249315418338532879e+01 1.529150564880654484e+00
1.650080879389882057e+03 5.968296912249869735e+01 7.095209784550183940e+01 1.543463644762975262e+00
1.700041864167475069e+03 5.029009349678858598e+01 6.020388015942366167e+01 1.528873027605890833e+00
1.750076352273665634e+03 4.117241441305723981e+01 5.065558426860266650e+01 1.476256044970714498e+00
1.800037337051258646e+03 3.268841925593643793e+01 4.280789631887145674e+01 1.375869150852453426e+00
1.849998321829535826e+03 2.504682708973690097e+01 3.715412867051936985e+01 1.223005626652263311e+00
1.900100617185999226e+03 1.836611663058189592e+01 3.408528079860617055e+01 1.029766527099952977e+00
1.950061601964276406e+03 1.274980154893589201e+01 3.358972220795723018e+01 8.319337235840146283e-01
2.000096090069860793e+03 8.174597555393088300e+00 3.506795235635169661e+01 6.646686761600351101e-01
2.050057074848059074e+03 4.593931392364490662e+00 3.765997925236759158e+01 5.427250454362039234e-01
2.100018059626336253e+03 1.874545062800995865e+00 4.062111700360377142e+01 4.607334012892523312e-01
2.150052547731920640e+03 -1.758272170022792125e-01 4.345994752578523901e+01 4.066851035525801961e-01
2.200013532510197820e+03 -1.790826690049321712e+00 4.591088285187550611e+01 3.690406879366268100e-01
2.250115827866661220e+03 -3.237769578929698966e+00 4.792144957210234679e+01 3.382492812448521513e-01
2.300076812644938400e+03 -4.749785054643902882e+00 4.957367207247488494e+01 3.077229126274553805e-01
2.350037797423136453e+03 -6.515085825678960774e+00 5.108061726775741107e+01 2.733145558423870636e-01
2.400072285528720840e+03 -8.641054408192484715e+00 5.271567583822266556e+01 2.336689020916387083e-01
2.450033270306998020e+03 -1.114174761041435247e+01 5.475412310279612171e+01 1.902150341020726332e-01
2.500067758412582407e+03 -1.397357874252111287e+01 5.744223316247979483e+01 1.461013872765219712e-01
2.550028743190859586e+03 -1.702604129221296247e+01 6.094202400733622937e+01 1.055846687831090286e-01
2.600057634843720280e+03 -2.017179137977017689e+01 6.536058295457985423e+01 7.240070294395493933e-02
2.650092122949225995e+03 -2.324738241229299973e+01 7.073811723133462692e+01 4.946234784529836975e-02
2.700053107727503175e+03 -2.606460457368924466e+01 7.708310701984558477e+01 3.851093742690060717e-02
2.750087595833087562e+03 -2.841198526726806151e+01 8.443535694607543007e+01 4.040839684060274634e-02
2.800048580611364741e+03 -3.000318641850396162e+01 9.281508377380509955e+01 5.564937187204970631e-02
2.850009565388957981e+03 -3.046389455749989139e+01 1.023032411163214448e+02 8.474822216762196991e-02
2.900044053495148546e+03 -2.925573310825313200e+01 1.130133360251164163e+02 1.286528382002731508e-01
2.950072945147326209e+03 -2.560235404305736751e+01 1.250337683860032030e+02 1.888064712402610368e-01
3.000107433253595445e+03 -1.839483275149843067e+01 1.384237129122331851e+02 2.675062853256188755e-01
3.050068418031188685e+03 -6.152381891432163741e+00 1.530567807080329885e+02 3.677584426331622636e-01
3.100029402809465864e+03 1.289997230272482653e+01 1.684750554740505493e+02 4.935529561493233186e-01
3.150063890915050251e+03 4.018119865581446959e+01 1.835055831172010983e+02 6.489733240336736930e-01
3.200024875693248305e+03 7.491516875245207530e+01 1.958447331911491744e+02 8.354140477171352330e-01
3.250059363798832692e+03 1.121344812360947003e+02 2.023517846411077130e+02 1.050169662639857782e+00
3.300088255451693385e+03 1.423307886071683868e+02 2.002445658533258381e+02 1.282226041701950425e+00
3.350049240229970565e+03 1.569874653147221579e+02 1.892109630309874149e+02 1.515206087443224492e+00
3.400083728335554952e+03 1.547630520228284468e+02 1.717871311603099684e+02 -1.406411223962068302e+00
3.450044713113832131e+03 1.407738418199011790e+02 1.517032882244625398e+02 -1.207578653412525682e+00
3.500079201219337847e+03 1.214000161897536145e+02 1.317912339508555419e+02 -1.029556168066431576e+00
3.550040185997615026e+03 1.011500416399297109e+02 1.136528950854701208e+02 -8.688761554098723972e-01
3.600001170775892206e+03 8.221142389836710151e+01 9.780750009792241428e+01 -7.197898831547850929e-01
3.650103466132355607e+03 6.532577736748389441e+01 8.425065588927908777e+01 -5.763981916605236400e-01
3.700064450910632786e+03 5.067130141411807642e+01 7.288437681030232795e+01 -4.345286807943538609e-01
3.750098939016217173e+03 3.798104851225463108e+01 6.343486037747028661e+01 -2.893142045112381266e-01
3.800059923794415226e+03 2.701370784938195513e+01 5.572996941666600179e+01 -1.378739580805859732e-01
3.850020908572692406e+03 1.747600472558710294e+01 4.959280153782243872e+01 2.198436763401495977e-02
3.900055396678276793e+03 9.117657249293545263e+00 4.488746763470597045e+01 1.906169731392518552e-01
3.950016381456553972e+03 1.764700232839874872e+00 4.151080212013150117e+01 3.652639779355793537e-01
4.000118676813017373e+03 -4.774148827682887841e+00 3.932491171325001744e+01 5.420933718154991032e-01
4.050079661591294553e+03 -1.059140993032739431e+01 3.819342410834050838e+01 7.141584777156579911e-01
4.100040646368808666e+03 -1.581024999119039975e+01 3.793753351658244810e+01 8.762227472437841280e-01
4.150075134475077903e+03 -2.052117650018981365e+01 3.837887113392624627e+01 1.024321759346006777e+00
4.200036119252670687e+03 -2.477986360037323621e+01 3.934709855868585748e+01 1.155935480332559218e+00
4.250070607358939924e+03 -2.865871625603644191e+01 4.070112176367187828e+01 1.271167274484692689e+00
4.300031592136532709e+03 -3.220077171318844478e+01 4.232572512758183336e+01 1.370555534297802192e+00
4.349992576914731217e+03 -3.546515319796553456e+01 4.414478487547163610e+01 1.455724422839883792e+00
4.400094872271194617e+03 -3.851568217373726100e+01 4.611692230353882138e+01 1.528491515121309652e+00
4.450055857049472252e+03 -4.139551177025886375e+01 4.821067371661892054e+01 -1.551503906453947756e+00
4.500090345155056639e+03 -4.418306695750704449e+01 5.043639625255737258e+01 -1.499174194274301986e+00
4.550051329933334273e+03 -4.693885453180240575e+01 5.280487723762589525e+01 -1.454661296413486404e+00
4.600012314711611907e+03 -4.973385403931303728e+01 5.534462212860326247e+01 -1.416265232432338816e+00
4.650046802817117168e+03 -5.263060879229968947e+01 5.808471288909026953e+01 -1.382329488155741304e+00
4.700007787595394802e+03 -5.566333238177092113e+01 6.103401348101037627e+01 -1.351423308394259504e+00
4.750110082951858203e+03 -5.886803407149277945e+01 6.420983756661242126e+01 -1.322064492104929823e+00
4.800071067730135837e+03 -6.222832911658774435e+01 6.758502483007191586e+01 -1.293333533569305471e+00
4.850032052508413472e+03 -6.573690640024101128e+01 7.114853593165278767e+01 -1.264362619085613870e+00
4.900066540613997859e+03 -6.937069790122588131e+01 7.488067773715940234e+01 -1.234599002908422394e+00
4.950027525392196367e+03 -7.308385912717679389e+01 7.874440148556335828e+01 -1.203832095764683752e+00
5.000062013497780754e+03 -7.684981120591920956e+01 8.272762595010243558e+01 -1.171805037630058388e+00
5.050022998276058388e+03 -8.062004447260940765e+01 8.679952149303733222e+01 -1.138506110823565898e+00
5.100051889928919081e+03 -8.436776249421058083e+01 9.095665253277233830e+01 -1.103740962178938467e+00
5.150086378034503468e+03 -8.804899428426138286e+01 9.518197432844861794e+01 -1.067418957553477155e+00
5.200047362812781103e+03 -9.161394644657802644e+01 9.945741892179061949e+01 -1.029418847129134118e+00
5.250081850918286364e+03 -9.501962267132833517e+01 1.037823014329257063e+02 -9.893845956352252946e-01
5.300042835696563998e+03 -9.818803135031892282e+01 1.081253312543302201e+02 -9.471239311674287675e-01
5.350003820474156782e+03 -1.010356160923061424e+02 1.124648749225563193e+02 -9.022041465479884170e-01
5.400038308580426019e+03 -1.034491282937792249e+02 1.167648609347959336e+02 -8.541149540362013015e-01
5.450067200232603682e+03 -1.052720005005047454e+02 1.209553462163180342e+02 -8.024347985264801419e-01
5.500101688338872918e+03 -1.063115032166333549e+02 1.249462832649061994e+02 -7.466260418260787235e-01
5.550062673116387487e+03 -1.063313356947614921e+02 1.286050730580316497e+02 -6.862575402278884296e-01
5.600023657894665121e+03 -1.050596735517429181e+02 1.317675532507169009e+02 -6.207715983162949147e-01
5.650058146000249508e+03 -1.021987912440503834e+02 1.342176995047044272e+02 -5.497063125312861009e-01
5.700019130778527142e+03 -9.748802017821981281e+01 1.356819299842086650e+02 -4.731509029742358430e-01
5.750053618884111529e+03 -9.073582574557107705e+01 1.358646212254565171e+02 -3.911313403412381429e-01
5.800082510536972222e+03 -8.195222042805433205e+01 1.344617429652711564e+02 -3.045356271102302448e-01
5.850043495315170730e+03 -7.142233383336130714e+01 1.312276052190923679e+02 -2.148862564305198120e-01
5.900077983420755118e+03 -5.969181473448575304e+01 1.260119500440138438e+02 -1.240207522329731943e-01
5.950038968199032752e+03 -4.762405237232050581e+01 1.188510981470679582e+02 -3.491515367336096853e-02
6.000073456304617139e+03 -3.612053319278974328e+01 1.099251177570522771e+02 4.951751177539152199e-02
6.050034441082894773e+03 -2.605955444059909354e+01 9.961305365377214116e+01 1.255826268918051880e-01
6.100068929188400034e+03 -1.800318860592584969e+01 8.832561721686903411e+01 1.898393010902828248e-01
6.150097820841260727e+03 -1.223763455419811130e+01 7.653244507689305465e+01 2.380598750296470945e-01
6.200058805619538361e+03 -8.744751134969602546e+00 6.465844858452068422e+01 2.649418946906839656e-01
6.250093293725122749e+03 -7.297914843472769419e+00 5.301838632469720380e+01 2.623264344585052310e-01
6.300054278503400383e+03 -7.591458139626101165e+00 4.196963859147482623e+01 2.150882633087112250e-01
6.350088766608984770e+03 -9.305114116885111031e+00 3.191326109954628976e+01 9.179123963382579410e-02
6.400049751387183278e+03 -1.215644985532436806e+01 2.379932315413813626e+01 -1.711055103383120890e-01
6.450010736165460912e+03 -1.594375069067186779e+01 1.975243691315459316e+01 -6.418397233200104912e-01
6.500113031521924313e+03 -2.057123699891449675e+01 2.214419247591353113e+01 -1.170094299858147835e+00
6.550074016300201947e+03 -2.601805313833699884e+01 2.986470808373280761e+01 -1.514423117562980536e+00
6.600108504405786334e+03 -3.246681984946259547e+01 4.080255493584049020e+01 1.439494792404428791e+00
6.650069489184063968e+03 -4.029660809669279331e+01 5.433262279498500646e+01 1.335561889798050794e+00
6.700030473961578537e+03 -5.031867079333362369e+01 7.099245086361150925e+01 1.278896450453278710e+00
6.750064962067847773e+03 -6.409626869119487935e+01 9.213861592014232826e+01 1.257293477317932284e+00
6.800025946845440558e+03 -8.445963494639825342e+01 1.198079888888350411e+02 1.272541779528087780e+00
6.850060434951709794e+03 -1.163133939160978656e+02 1.566175756357131945e+02 1.337339893425596449e+00
6.900089326603887457e+03 -1.647552902871441916e+02 2.031269572118879978e+02 1.472499206068181854e+00
6.950050311382165091e+03 -2.231948152302022379e+02 2.508106824550086742e+02 -1.451001594073793477e+00
7.000084799487670352e+03 -2.590577577701218388e+02 2.789250951112012444e+02 -1.182743763334727749e+00
7.050045784265947987e+03 -2.519182628169292570e+02 2.776808538636552726e+02 -9.427194680744778177e-01
7.100080272371532374e+03 -2.250311047792783938e+02 2.614003053497450537e+02 -7.743440906097763810e-01
7.150041257149810008e+03 -2.003732768699738926e+02 2.444702707094169796e+02 -6.695730472827208235e-01
7.200002241928087642e+03 -1.831591853985312923e+02 2.319490753792830731e+02 -6.049206739850292447e-01
7.250104537284551043e+03 -1.722115396966458434e+02 2.243051175335164658e+02 -5.616744117861546259e-01
7.300065522062749551e+03 -1.655550569259842746e+02 2.208509699481170117e+02 -5.278439796890619373e-01
7.350100010168333938e+03 -1.614396493755435245e+02 2.207216720619246360e+02 -4.953811957215280004e-01
7.400060994946611572e+03 -1.584903107760365231e+02 2.231920298242820877e+02 -4.590145282830067619e-01
7.450021979724889206e+03 -1.554222779887988963e+02 2.276149000927185284e+02 -4.146303956961343573e-01
7.500056467830473593e+03 -1.508477444941071326e+02 2.333211754667378557e+02 -3.586637893604113780e-01
7.550017452608672102e+03 -1.431432424745563026e+02 2.394261455864953803e+02 -2.880742430299735868e-01
7.600119747965135502e+03 -1.303622443973800387e+02 2.447097997672398151e+02 -1.996405369786340145e-01
7.650080732743413137e+03 -1.107618771577815835e+02 2.473690981487008855e+02 -9.186311298016458515e-02
7.700041717521690771e+03 -8.354386947542229791e+01 2.451604480190242157e+02 3.546297543837799437e-02
7.750076205627275158e+03 -5.036357882078457493e+01 2.358035525202360532e+02 1.790631331598435128e-01
7.800037190405552792e+03 -1.625897417105346676e+01 2.180679366895817850e+02 3.306975518217400989e-01
7.850071678511058053e+03 1.226846387822780571e+01 1.925697936139441424e+02 4.796707956318367883e-01
7.900032663289335687e+03 3.027475616544307258e+01 1.618548354220417593e+02 6.137662518859156036e-01
7.950061554941513350e+03 3.672371690487715057e+01 1.289181021773108000e+02 7.226862018164561530e-01
8.000096043047782587e+03 3.345521682810237962e+01 9.629170603748539747e+01 7.943393124332968069e-01
8.050057027825375371e+03 2.331145239517459800e+01 6.559261730529244971e+01 8.035969127904771803e-01
8.100091515931644608e+03 8.666753853302378019e+00 3.815302029932642824e+01 6.580584371676803102e-01
8.150052500709159176e+03 -8.866310668364961955e+00 2.056586246494360992e+01 -7.153089119602883128e-02
8.200013485487435901e+03 -2.846417355172496855e+01 3.086851319693887774e+01 -1.037740741645927667e+00
8.250047973593020288e+03 -4.978298351904300034e+01 5.399993867638863776e+01 -1.283546799150829143e+00
8.300076865245880981e+03 -7.260455496692253519e+01 7.921644443298083615e+01 -1.323874354953095800e+00
8.350111353351465368e+03 -9.665317677702275034e+01 1.050572956902422277e+02 -1.299163433277742863e+00
8.400072338129743002e+03 -1.212297386244618167e+02 1.309488184971680766e+02 -1.243267794156327710e+00
8.450033322907940601e+03 -1.451182308804239369e+02 1.562116191952093800e+02 -1.168102532529928794e+00
8.500067811013524988e+03 -1.665514972410154826e+02 1.798434162231002063e+02 -1.080375033353927039e+00
8.550028795791802622e+03 -1.836197338510861243e+02 2.006528481340384928e+02 -9.865185070397139988e-01
8.600063283897387009e+03 -1.952839667533954753e+02 2.179431143794567163e+02 -8.924819108528294631e-01
8.650092175550247703e+03 -2.017283850684687820e+02 2.316668091124546720e+02 -8.037658832372154283e-01
8.700053160328525337e+03 -2.042645628550050105e+02 2.425702178545150787e+02 -7.237010237148384650e-01
8.750087648434031507e+03 -2.045532799655741201e+02 2.518911001419387219e+02 -6.525761313763082105e-01
8.800048633212309142e+03 -2.038684301575104882e+02 2.608443931284429027e+02 -5.886214905633796457e-01
8.850083121317893529e+03 -2.027238352298218160e+02 2.704292590339240974e+02 -5.278691298323093806e-01
8.900044106096171163e+03 -2.007545135107174588e+02 2.811292550461057544e+02 -4.657070648572509963e-01
8.950005090874448797e+03 -1.966831945306332159e+02 2.928594683429573138e+02 -3.969647273695920409e-01
9.000107386230911288e+03 -1.883599515446908299e+02 3.047654802651040313e+02 -3.168176642948383748e-01
9.050068371009108887e+03 -1.732712710466680335e+02 3.149443668603320248e+02 -2.227473036208157120e-01
9.100102859114693274e+03 -1.495128265022062521e+02 3.207825668798172387e+02 -1.145226808815149461e-01
9.150063843892970908e+03 -1.178068276964253869e+02 3.195601609204330202e+02 2.989661372099654702e-03
9.200024828670564602e+03 -8.227382101833281070e+01 3.099024969493716526e+02 1.212327432778514541e-01
9.250059316776834748e+03 -4.894276335625242780e+01 2.926741946663793783e+02 2.300502366115066422e-01
9.300020301554348407e+03 -2.267581831252704205e+01 2.706675684688079855e+02 3.207387986241782007e-01
9.350122596911496657e+03 -5.006538297788353020e+00 2.469480603295440631e+02 3.892155506197282899e-01
9.400083581689090352e+03 4.861973773932788845e+00 2.240833911867907204e+02 4.343970529672244174e-01
9.450044566467367986e+03 8.900175152805090306e+00 2.034093826833103265e+02 4.581555417288998844e-01
9.500079054572952373e+03 8.986120126666321539e+00 1.854972210370777645e+02 4.632084312518984781e-01
9.550040039351230007e+03 6.585566768757097122e+00 1.705111403925392892e+02 4.526254556720679667e-01
9.600074527456736178e+03 2.722101193258559704e+00 1.582744893753686881e+02 4.295537163504053457e-01
9.650035512235013812e+03 -1.901292208275812357e+00 1.485813734680342009e+02 3.972655103705263202e-01
9.699996497013291446e+03 -6.827986572704901391e+00 1.411202759003944038e+02 3.589353743965815191e-01
9.750098792369753937e+03 -1.176061800843348948e+01 1.355564729784642566e+02 3.175167576913069389e-01
9.800059777148031571e+03 -1.646320313655789036e+01 1.315772288866056101e+02 2.759473485823225603e-01
9.850094265253615958e+03 -2.082876851504438065e+01 1.288086780125360349e+02 2.360905911918376454e-01
9.900055250031813557e+03 -2.478842803405433060e+01 1.269211885602933876e+02 1.992315386119574150e-01
9.950016234810091191e+03 -2.835705689979257471e+01 1.256176777982842339e+02 1.655939407309948985e-01
1.000005072291567558e+04 -3.159901652358939828e+01 1.246753472272385039e+02 1.347215195271133925e-01
1.005001170769395321e+04 -3.459675894956291131e+01 1.239568013058770646e+02 1.058979763753286202e-01
1.010011400305041570e+04 -3.746506419452938275e+01 1.233944273721078559e+02 7.810429057558147814e-02
1.015007498782869334e+04 -4.028144482831026352e+01 1.229837320461289494e+02 5.073411767526150862e-02
1.020003597260689094e+04 -4.312880763215120794e+01 1.227500035518091863e+02 2.318826084907442062e-02
1.025007046071247532e+04 -4.606476339580501644e+01 1.227359441120629384e+02 -4.837223755345333893e-03
1.030003144549075296e+04 -4.911503542960254265e+01 1.229865555828683199e+02 -3.330434842737133722e-02
1.035006593359633735e+04 -5.230889090641529293e+01 1.235429896141014723e+02 -6.218286646634969828e-02
1.040002691837461498e+04 -5.564807469904367565e+01 1.244368898009367967e+02 -9.117481279751277201e-02
1.045005581002679173e+04 -5.914807472389760790e+01 1.256973156963851324e+02 -1.200961758266966134e-01
1.050009029813298184e+04 -6.280867709886709349e+01 1.273449883481192728e+02 -1.486241432479983582e-01
1.055005128291057554e+04 -6.662698495420212907e+01 1.293948639960841831e+02 -1.764272667499908465e-01
1.060008577101684568e+04 -7.061763954855820202e+01 1.318701532163625529e+02 -2.033071557057068435e-01
1.065004675579443938e+04 -7.477252965617597624e+01 1.347810526766878070e+02 -2.289137099350607718e-01
1.070000774057271701e+04 -7.910063002036346802e+01 1.381496755036487514e+02 -2.530211825437161388e-01
1.075004222867822318e+04 -8.361037636677789919e+01 1.420026171810221172e+02 -2.753932033049553141e-01
1.080007112033108388e+04 -8.829328632074407324e+01 1.463569611263963850e+02 -2.957124212263191332e-01
1.085010560843666826e+04 -9.314268845745317549e+01 1.512363666439419490e+02 -3.136878235498785084e-01
1.090006659321494590e+04 -9.813337952363143302e+01 1.566530289455908758e+02 -3.289785717933233489e-01
1.095002757799322353e+04 -1.032412057082353840e+02 1.626295988283220879e+02 -3.412722716929227351e-01
1.100006206609880792e+04 -1.084232294256105860e+02 1.691819596153024463e+02 -3.502196030782563363e-01
1.105002305087700552e+04 -1.135882013658835774e+02 1.762800406141185476e+02 -3.554284952913254192e-01
1.110005753898258990e+04 -1.186442780065606257e+02 1.839091814418135868e+02 -3.565678021752479165e-01
1.115008643063545060e+04 -1.234422965047422593e+02 1.919897015585885640e+02 -3.533399518839475117e-01
1.120004741541372823e+04 -1.278048756138769591e+02 2.004022476012206084e+02 -3.455822981896110591e-01
1.125008190351931262e+04 -1.315516894093666735e+02 2.090204364961167300e+02 -3.332645378647920986e-01
1.130004288829759025e+04 -1.344808389371179942e+02 2.176337241392610053e+02 -3.166359535801404057e-01
1.135007737640309642e+04 -1.364419430569064389e+02 2.260639806175681201e+02 -2.961101936791365463e-01
1.140003836118137406e+04 -1.373358694229165167e+02 2.340931356915982064e+02 -2.724428563213756038e-01
1.144999934595965169e+04 -1.371619738984693413e+02 2.415826213171322649e+02 -2.464664155888580677e-01
1.150010164131611418e+04 -1.360034053967927434e+02 2.484687576727671399e+02 -2.190141102251805805e-01
1.155006262609439182e+04 -1.340247168456434679e+02 2.547119354933546163e+02 -1.910730015968195583e-01
1.160009711419997620e+04 -1.314065486131938769e+02 2.604142660754737335e+02 -1.631571739570860380e-01
1.165005809897817380e+04 -1.283271164076879245e+02 2.656838476010338468e+02 -1.357075065416971649e-01
1.170001908375576750e+04 -1.249002772203821934e+02 2.706729209748655194e+02 -1.087533466730610521e-01
1.175005357186203764e+04 -1.211648493220415617e+02 2.755187583775286271e+02 -8.207389342701906787e-02
1.180001455663963134e+04 -1.171011870401063106e+02 2.802981389201134448e+02 -5.538300577172203254e-02
1.185011685199677959e+04 -1.125966538312009249e+02 2.850656257078505860e+02 -2.810351522873654612e-02
1.190007783677437328e+04 -1.075410765814775402e+02 2.897620277115372005e+02 7.627014563406302292e-05
1.195011232488056339e+04 -1.017666210277072594e+02 2.943077714877235280e+02 2.965854832333358893e-02
1.200007330965815709e+04 -9.516803434226629577e+01 2.985298984508200988e+02 6.077527391332124274e-02
1.205003429443643472e+04 -8.767960939284236588e+01 3.022333732524172092e+02 9.345674663025003992e-02
1.210006878254201911e+04 -7.933217743262973443e+01 3.052063099366476990e+02 1.274646605281970491e-01
1.215002976732029674e+04 -7.032020014200696778e+01 3.072493749214230547e+02 1.621201255452107970e-01
1.220006425542580291e+04 -6.091374680958810472e+01 3.082471424765404890e+02 1.966900748824219891e-01
1.225009314707866361e+04 -5.151706201006799546e+01 3.081834002879825789e+02 2.301185712211315793e-01
1.230005413185694124e+04 -4.256157867495205949e+01 3.071795873275850681e+02 2.613388839770561245e-01
1.235008861996252563e+04 -3.439608905021458440e+01 3.054816359886990540e+02 2.895419445710856743e-01
1.240004960474080326e+04 -2.730386849104336022e+01 3.034455327985650115e+02 3.140334256260280954e-01
1.245008409284638765e+04 -2.136833727671658778e+01 3.014762624708101271e+02 3.346711484081564825e-01
1.250004507762458525e+04 -1.654622574758444387e+01 3.000016612766472690e+02 3.516371602304368960e-01
1.255000606240286288e+04 -1.261638347046628894e+01 2.994115576902850080e+02 3.656675853988610170e-01
1.260010835775932537e+04 -9.229537850270006061e+00 3.000449584158346852e+02 3.779230999459552987e-01
1.265006934253760301e+04 -5.952588973976645548e+00 3.021570974300832404e+02 3.898328374928187179e-01
1.270010383064318739e+04 -2.212699823880669214e+00 3.059195531697121169e+02 4.032542985960864690e-01
1.275006481542146503e+04 2.647681724057406427e+00 3.113697860568332771e+02 4.201931383132223585e-01
1.280002580019966263e+04 9.418926278517531614e+00 3.184023599742722581e+02 4.428874243583333370e-01
1.285006028830524701e+04 1.900094657543289145e+01 3.266905686536018720e+02 4.736867798263135754e-01
1.290002127308352465e+04 3.225075203375027399e+01 3.355334426450777414e+02 5.146872997693960894e-01
1.295012356843998714e+04 4.986798932792895300e+01 3.438304503505625007e+02 5.677994797862103704e-01
1.300008455321826477e+04 7.166055582063714269e+01 3.498797500352251291e+02 6.333300717205728736e-01
1.305004553799585847e+04 9.625688731320855140e+01 3.516886178745729126e+02 7.100889431274954866e-01
1.310008002610204858e+04 1.206645343622604969e+02 3.473795415603248102e+02 7.942468793495730539e-01
1.315004101087964227e+04 1.408219136697622957e+02 3.360556408379673030e+02 8.789937609281237574e-01
1.320007549898591242e+04 1.534674372247006318e+02 3.183408981850188866e+02 9.566264903986235746e-01
1.325003648376350611e+04 1.574070099208475426e+02 2.963680398758266961e+02 1.019617521040652397e+00
1.330006537541636681e+04 1.537773361688340401e+02 2.727580272255302702e+02 1.063148352036418887e+00
1.335009986352195119e+04 1.449140924751879425e+02 2.499403605612244519e+02 1.085012265093066031e+00
1.340006084830014879e+04 1.332457896730785762e+02 2.296266361142459118e+02 1.085669293629420773e+00
1.345009533640573318e+04 1.206025706995344535e+02 2.127046318206718638e+02 1.067501348849086984e+00
1.350005632118401081e+04 1.082499284578231453e+02 1.996246221912448107e+02 1.034318138346211668e+00
1.355001730596228845e+04 9.691020983364012409e+01 1.904117901377731812e+02 9.908173573551349866e-01
1.360005179406787283e+04 8.701228527439172922e+01 1.849087621821568632e+02 9.421875717700980424e-01
1.365008068572073353e+04 7.887398495341852822e+01 1.828622688692096858e+02 8.938686424184014712e-01
1.370011517382623970e+04 7.275926087687535926e+01 1.839356046838193492e+02 8.508782936301240163e-01
1.375007615860451733e+04 6.898077394441702381e+01 1.877414407229514097e+02 8.176498207733857715e-01
1.380003714338279497e+04 6.792347020071463248e+01 1.938494316335730616e+02 7.977734463041562529e-01
1.385007163148837935e+04 7.008820224489890904e+01 2.017452200947834342e+02 7.943083937837150943e-01
1.390003261626665699e+04 7.600506483551589554e+01 2.106840039498052874e+02 8.098453116059680656e-01
1.395006710437216316e+04 8.606973662258386071e+01 2.196258144829814682e+02 8.465089812329370522e-01
1.400009599602502385e+04 1.000580821771438451e+02 2.269826635710506082e+02 9.054352764530392284e-01
1.405005698080330149e+04 1.164650433171156010e+02 2.306262543772043898e+02 9.857358007833485480e-01
1.410009146890888587e+04 1.320639943782493617e+02 2.282051233987243393e+02 1.083515292794597906e+00
1.415005245368716351e+04 1.422569034912732491e+02 2.179867371361718256e+02 1.189883252222284638e+00
1.420008694179274789e+04 1.432563173718810390e+02 1.998493199865074530e+02 1.292378965288044634e+00
