# prismas a (A) i_m (graus) x0 (m) z0 (m)
2.000000000000000000e+00 3.400518411576979929e+02 -9.000000000000000000e+01 1.356162026610569228e+03 3.637209191950325931e+02
2.000000000000000000e+00 3.399498460050611470e+02 -9.000000000000000000e+01 1.356162026610569228e+03 3.635818307378927443e+02
2.000000000000000000e+00 3.400178393737606370e+02 -9.000000000000000000e+01 1.356162026610569228e+03 3.636745517398586003e+02
2.000000000000000000e+00 3.399158544196191656e+02 -9.000000000000000000e+01 1.356162026610569228e+03 3.635354771901737081e+02
2.000000000000000000e+00 3.398818662329958897e+02 -9.000000000000000000e+01 1.356162026610569228e+03 3.634891282773459693e+02
2.000000000000000000e+00 3.398478814448513958e+02 -9.000000000000000000e+01 1.356162026610569228e+03 3.634427839989460836e+02
2.000000000000000000e+00 3.400858463418137489e+02 -9.000000000000000000e+01 1.356162026610569228e+03 3.637672912869521156e+02
3.000000000000000000e+00 1.214387331112778980e+02 -5.384850792423036125e+01 2.229124692162911288e+03 4.199575278059828634e+02
3.000000000000000000e+00 1.214387331112778980e+02 -5.407236130487964942e+01 2.228678934089304221e+03 4.198535518970679732e+02
3.000000000000000000e+00 1.214387331112778980e+02 -5.168093174686640623e+01 2.227787685338996198e+03 4.196456624512691178e+02
3.000000000000000000e+00 1.214387331112778980e+02 -4.920394242112035954e+01 2.228901801982713096e+03 4.199055372522576590e+02
3.000000000000000000e+00 1.214387331112778980e+02 -5.423355721781960881e+01 2.228010464107529970e+03 4.196976270175142645e+02
3.000000000000000000e+00 1.214387331112778980e+02 -4.929108645536243216e+01 2.229793496446530298e+03 4.201135306635704865e+02
3.000000000000000000e+00 1.214387331112778980e+02 -4.932552202593202395e+01 2.229570539392590945e+03 4.200615245111193872e+02
3.000000000000000000e+00 1.214387331112778980e+02 -5.581990965544963501e+01 2.228233265153940920e+03 4.197495967802160521e+02
3.000000000000000000e+00 1.214387331112778980e+02 -5.405861708638823870e+01 2.228456088480456401e+03 4.198015717398940296e+02
3.000000000000000000e+00 1.214387331112778980e+02 -4.903680595509220552e+01 2.229347604632127513e+03 4.200095235587634761e+02
4.000000000000000000e+00 2.892552575782453346e+02 -7.552273298084374176e+01 3.291111070935936823e+03 1.410543396389178668e+02
4.000000000000000000e+00 2.893999141354528888e+02 -7.542877346526779547e+01 3.291111070935936823e+03 1.410543396389178668e+02
4.000000000000000000e+00 2.892841831040031479e+02 -7.466781617224876300e+01 3.291111070935936823e+03 1.410543396389178668e+02
4.000000000000000000e+00 2.891684983533951936e+02 -7.524938121512900580e+01 3.291111070935936823e+03 1.410543396389178668e+02
4.000000000000000000e+00 2.893709770377491282e+02 -7.544847231835487378e+01 3.291111070935936823e+03 1.410543396389178668e+02
4.000000000000000000e+00 2.892263349447508745e+02 -7.608570998292340448e+01 3.291111070935936823e+03 1.410543396389178668e+02
4.000000000000000000e+00 2.893131115223135339e+02 -7.543224549045856975e+01 3.291111070935936823e+03 1.410543396389178668e+02
4.000000000000000000e+00 2.893420428334657686e+02 -7.554431548830351062e+01 3.291111070935936823e+03 1.410543396389178668e+02
4.000000000000000000e+00 2.891974152032305483e+02 -7.558422470168758878e+01 3.291111070935936823e+03 1.410543396389178668e+02
4.000000000000000000e+00 2.894288541268664403e+02 -7.543551134450451912e+01 3.291111070935936823e+03 1.410543396389178668e+02
5.000000000000000000e+00 4.094723415018483337e+01 9.000000000000000000e+01 4.643967023601634537e+03 4.643393220075151930e+02
5.000000000000000000e+00 4.093904593160804950e+01 -9.000000000000000000e+01 4.643502673334301107e+03 4.642828937181433275e+02
5.000000000000000000e+00 4.097180863357906588e+01 -9.000000000000000000e+01 4.644597390742584139e+03 4.642828937181433275e+02
5.000000000000000000e+00 4.094723415018483337e+01 -9.000000000000000000e+01 4.643502673334301107e+03 4.642828937181433275e+02
5.000000000000000000e+00 4.093495243636441216e+01 -9.000000000000000000e+01 4.643502673334301107e+03 4.642828937181433275e+02
5.000000000000000000e+00 4.094313983620121178e+01 -9.000000000000000000e+01 4.643502673334301107e+03 4.642828937181433275e+02
5.000000000000000000e+00 4.095542400648720616e+01 -9.000000000000000000e+01 4.643560163819284753e+03 4.642828937181433275e+02
5.000000000000000000e+00 4.095951954888785451e+01 -9.000000000000000000e+01 4.643934744451196821e+03 4.642828937181433275e+02
5.000000000000000000e+00 4.096361550084274228e+01 -9.000000000000000000e+01 4.643949798106038543e+03 4.642828937181433275e+02
5.000000000000000000e+00 4.096771186239282514e+01 -9.000000000000000000e+01 4.644150835829607786e+03 4.642828937181433275e+02
6.000000000000000000e+00 3.306074818955796673e+02 -3.868802818027127444e+01 5.933828911986020103e+03 3.679616358240131149e+02
6.000000000000000000e+00 3.306074818955796673e+02 -3.035354794907735965e+01 5.936202799604284337e+03 3.681488485579127996e+02
6.000000000000000000e+00 3.306074818955796673e+02 -3.867827738759314116e+01 5.935015737106706183e+03 3.680552328307942958e+02
6.000000000000000000e+00 3.306074818955796673e+02 -3.850072540572826085e+01 5.934422294877218519e+03 3.680084319875955430e+02
6.000000000000000000e+00 3.306074818955796673e+02 -3.039320151991675445e+01 5.937983838536185431e+03 3.682893072574137818e+02
6.000000000000000000e+00 3.306074818955796673e+02 -3.877065425798630827e+01 5.936796419884244642e+03 3.681956634427685913e+02
6.000000000000000000e+00 3.306074818955796673e+02 -3.041314603032244790e+01 5.938577636920039367e+03 3.683361361881395055e+02
6.000000000000000000e+00 3.306074818955796673e+02 -3.069045253942071838e+01 5.933235588427177390e+03 3.679148443395791332e+02
6.000000000000000000e+00 3.306074818955796673e+02 -3.019117811995469580e+01 5.937390099526232916e+03 3.682424830091128456e+02
6.000000000000000000e+00 3.306074818955796673e+02 -5.127349932447081926e+01 5.935609238680416638e+03 3.681020383540773651e+02
7.000000000000000000e+00 1.400119855282978563e+02 9.000000000000000000e+01 6.979233059182017314e+03 3.749573781012188078e+01
7.000000000000000000e+00 1.400399893255233508e+02 9.000000000000000000e+01 6.979532084953387312e+03 3.752323833264128439e+01
7.000000000000000000e+00 1.399420005324321039e+02 9.000000000000000000e+01 6.975767257239214814e+03 3.744075326182220920e+01
7.000000000000000000e+00 1.399140163300259303e+02 9.000000000000000000e+01 6.974372313032885359e+03 3.739952928091463491e+01
7.000000000000000000e+00 1.399559947324853511e+02 9.000000000000000000e+01 6.976464833964938407e+03 3.745449733714838203e+01
7.000000000000000000e+00 1.400259867268506753e+02 9.000000000000000000e+01 6.979258243253562796e+03 3.750948738390289350e+01
7.000000000000000000e+00 1.399280077316589370e+02 9.000000000000000000e+01 6.975069750264188770e+03 3.742701056076612076e+01
7.000000000000000000e+00 1.399699903319585985e+02 8.977020618512851513e+01 6.977162480448334463e+03 3.746824278688208665e+01
7.000000000000000000e+00 1.399979857297248884e+02 8.976528978099213418e+01 6.978557982716049082e+03 3.749573781012188078e+01
7.000000000000000000e+00 1.399839873309917948e+02 9.000000000000000000e+01 6.977860196696379717e+03 3.746824278688208665e+01
8.000000000000000000e+00 3.386496444652731839e+02 -4.653371120940282424e+01 7.796101773598121326e+03 1.849476187924938131e+02
8.000000000000000000e+00 3.386496444652731839e+02 -4.373066972864307189e+01 7.796101773598121326e+03 1.849476187924938131e+02
8.000000000000000000e+00 3.386103954813091832e+02 -4.377490926688050621e+01 7.796101773598121326e+03 1.849476187924938131e+02
8.000000000000000000e+00 3.386442565208573114e+02 -4.751108879671190266e+01 7.796101773598121326e+03 1.849476187924938131e+02
8.000000000000000000e+00 3.386496444652731839e+02 -4.758913415366097155e+01 7.796101773598121326e+03 1.849476187924938131e+02
8.000000000000000000e+00 3.386496444652731839e+02 -4.752978546638959045e+01 7.796101773598121326e+03 1.849476187924938131e+02
8.000000000000000000e+00 3.386496444652731839e+02 -4.371018617809784246e+01 7.796101773598121326e+03 1.849476187924938131e+02
8.000000000000000000e+00 3.386496444652731839e+02 -4.369883429356077187e+01 7.796101773598121326e+03 1.849476187924938131e+02
8.000000000000000000e+00 3.386496444652731839e+02 -4.774711112423219106e+01 7.796101773598121326e+03 1.849476187924938131e+02
8.000000000000000000e+00 3.386496444652731839e+02 -4.376947159273680654e+01 7.796101773598121326e+03 1.849476187924938131e+02
9.000000000000000000e+00 2.287072613508753420e+02 8.183630805067662095e+01 8.551176340176654776e+03 2.348617778509278082e+02
9.000000000000000000e+00 2.288902912107984662e+02 7.820017505792058898e+01 8.551176340176654776e+03 2.348617778509278082e+02
9.000000000000000000e+00 2.286843929115841831e+02 7.938848096955656786e+01 8.551176340176654776e+03 2.348617778509278082e+02
9.000000000000000000e+00 2.287530050902181529e+02 8.110215380010751574e+01 8.551176340176654776e+03 2.348952640287129157e+02
9.000000000000000000e+00 2.287987579787662469e+02 7.823869098902321184e+01 8.551176340176654776e+03 2.348617778509278082e+02
9.000000000000000000e+00 2.286843929115841831e+02 7.938573268960169571e+01 8.550363488916611459e+03 2.348617778509278082e+02
9.000000000000000000e+00 2.287301320770104383e+02 7.885420413050177046e+01 8.551176340176654776e+03 2.348617778509278082e+02
9.000000000000000000e+00 2.287987579787662469e+02 7.880003523903287999e+01 8.551176340176654776e+03 2.348617778509278082e+02
9.000000000000000000e+00 2.288674044703514312e+02 7.809512502067391893e+01 8.551176340176654776e+03 2.348617778509278082e+02
9.000000000000000000e+00 2.288445200183495842e+02 7.854229476176308822e+01 8.551176340176654776e+03 2.348617778509278082e+02
1.000000000000000000e+01 3.050338769432366348e+02 -1.335535283045791388e+01 9.167112196377478540e+03 1.821702576846677175e+02
1.000000000000000000e+01 3.050338769432366348e+02 -1.323939287188854408e+01 9.168028907597115904e+03 1.821984747104361873e+02
1.000000000000000000e+01 3.050338769432366348e+02 -1.870979286210823034e+01 9.165279048914904706e+03 1.820856235347564507e+02
1.000000000000000000e+01 3.050338769432366348e+02 -1.337236232425598814e+01 9.168945710487874749e+03 1.822266945579072512e+02
1.000000000000000000e+01 3.050338769432366348e+02 -1.875594636793612580e+01 9.167112196377478540e+03 1.821420434803196713e+02
1.000000000000000000e+01 3.050338769432366348e+02 -1.307142140356368287e+01 9.165279048914904706e+03 1.821138320971099347e+02
1.000000000000000000e+01 3.050338769432366348e+02 -1.592003664672682461e+01 9.163446268026837060e+03 1.820292148714900122e+02
1.000000000000000000e+01 3.050338769432366348e+02 -1.858183157542358188e+01 9.164362612653640099e+03 1.820574177929771622e+02
1.000000000000000000e+01 3.050338769432366348e+02 -1.334107996930295847e+01 9.160697783861583957e+03 1.819728174882641838e+02
1.000000000000000000e+01 3.050338769432366348e+02 -1.848818951823045964e+01 9.162530015025335160e+03 1.820010147700130005e+02
1.100000000000000000e+01 4.563600232325763528e+01 3.680025535557089711e+01 9.896146634641263518e+03 3.924303993849874814e+02
1.100000000000000000e+01 4.565425946252962319e+01 3.975816483686053715e+01 9.900105687103505261e+03 3.924303993849874814e+02
1.100000000000000000e+01 4.564512998008230937e+01 3.729195975486346271e+01 9.898125962929658272e+03 3.924303993849874814e+02
1.100000000000000000e+01 4.563143917933970073e+01 -3.789127981984425020e+01 9.894523618683469977e+03 3.923811612688605805e+02
1.100000000000000000e+01 4.564969449308031813e+01 4.001640339172895722e+01 9.899115775525951904e+03 3.924303993849874814e+02
1.100000000000000000e+01 4.563600232325763528e+01 -6.137250734759209081e+01 9.896146634641263518e+03 3.923811612688605805e+02
1.100000000000000000e+01 4.561319116589940847e+01 2.261947804746388258e+01 9.891759447559654291e+03 3.923820482882701981e+02
1.100000000000000000e+01 4.562687649169053117e+01 -7.642864151970258035e+01 9.894167702159154942e+03 3.924012040698447663e+02
1.100000000000000000e+01 4.564512998008230937e+01 -3.676354663419125757e+01 9.897591050291983265e+03 3.923811612688605805e+02
1.100000000000000000e+01 4.562231426026450265e+01 -3.964285570941445513e+01 9.893104681551925751e+03 3.923811612688605805e+02
1.200000000000000000e+01 1.737034781416446094e+02 2.221914314858344497e+01 1.142223764448161637e+04 4.364033161129922291e+02
1.200000000000000000e+01 1.736861095306915388e+02 3.602265083526837941e+01 1.142109553492812302e+04 4.364033161129922291e+02
1.200000000000000000e+01 1.737903472528003874e+02 2.187929400545844416e+01 1.142794990564184991e+04 4.364033161129922291e+02
1.200000000000000000e+01 1.737382205743077179e+02 2.184362218259185795e+01 1.142452220623288849e+04 4.364033161129922291e+02
1.200000000000000000e+01 1.738077262875256679e+02 3.757576710233224304e+01 1.142909270063241456e+04 4.364033161129922291e+02
1.200000000000000000e+01 1.738424895708604367e+02 3.739990865407352771e+01 1.143137863346346785e+04 4.364033161129922291e+02
1.200000000000000000e+01 1.737555943963651544e+02 2.627852376599145856e+01 1.142566465845351195e+04 4.364033161129922291e+02
1.200000000000000000e+01 1.737729699558047969e+02 3.780762228351158427e+01 1.142680722491935740e+04 4.364033161129922291e+02
1.200000000000000000e+01 1.738251070601544086e+02 3.756923247596845528e+01 1.143023560990247825e+04 4.364033161129922291e+02
1.200000000000000000e+01 1.737208484894587741e+02 2.348576491037330172e+01 1.142337986824606378e+04 4.364033161129922291e+02
1.300000000000000000e+01 3.308485344658650433e+02 -3.642408436742571354e+01 1.224050391989786658e+04 4.544505106111915893e+02
1.300000000000000000e+01 3.308816193193116533e+02 -3.216019299250985597e+01 1.224050391989786658e+04 4.545059556622527452e+02
1.300000000000000000e+01 3.306831598143348288e+02 -3.704709047727829585e+01 1.224050391989786658e+04 4.541733685040607043e+02
1.300000000000000000e+01 3.306500948048543478e+02 -3.186664757915048440e+01 1.224050391989786658e+04 4.541179567083898974e+02
1.300000000000000000e+01 3.309147074812435676e+02 -3.220685509628571452e+01 1.224050391989786658e+04 4.545614062578189305e+02
1.300000000000000000e+01 3.307492997531293213e+02 -3.673290930381030250e+01 1.224050391989786658e+04 4.542842087194951546e+02
1.300000000000000000e+01 3.309477989519916719e+02 -3.211843257594566836e+01 1.224050391989786658e+04 4.546168623984447095e+02
1.300000000000000000e+01 3.307823746831046492e+02 -3.851644057936197640e+01 1.224050391989786658e+04 4.543396371403671310e+02
1.300000000000000000e+01 3.307162281303162672e+02 -3.760331582739039646e+01 1.224050391989786658e+04 4.542287858409110868e+02
1.300000000000000000e+01 3.308154529205729659e+02 -3.230914474030741701e+01 1.224050391989786658e+04 4.543950711040811257e+02
1.400000000000000000e+01 3.399838409896616440e+02 -7.217328663189876181e+01 1.312751173206681415e+04 2.190581044997176150e+02
1.400000000000000000e+01 3.398478814448513958e+02 -6.702579994544763053e+01 1.312226203986265500e+04 2.190581044997176150e+02
1.400000000000000000e+01 3.399158544196191656e+02 -7.161373509179904318e+01 1.312488662349324841e+04 2.190581044997176150e+02
1.400000000000000000e+01 3.400858463418137489e+02 -6.828286880673232417e+01 1.313145037942491581e+04 2.190944303507438917e+02
1.400000000000000000e+01 3.399498460050611470e+02 -7.081164739755038795e+01 1.312619911215559841e+04 2.190581044997176150e+02
1.400000000000000000e+01 3.400518411576979929e+02 -7.105026292606248717e+01 1.313013736568834611e+04 2.190625240983340518e+02
1.400000000000000000e+01 3.398818662329958897e+02 -7.078996490070171888e+01 1.312357426606664194e+04 2.190581044997176150e+02
1.400000000000000000e+01 3.401538669119406109e+02 -6.851691278980462130e+01 1.313407680081530452e+04 2.191582524277583843e+02
1.400000000000000000e+01 3.401198549264479425e+02 -6.839821804197197253e+01 1.313276352446285819e+04 2.191263397937789819e+02
1.400000000000000000e+01 3.400178393737606370e+02 -6.798117412282852001e+01 1.312882448324002144e+04 2.190581044997176150e+02
1.500000000000000000e+01 2.746860232128883013e+02 -9.000000000000000000e+01 1.414814557990118738e+04 1.877765937094179662e+02
1.500000000000000000e+01 2.747134918152095793e+02 -9.000000000000000000e+01 1.414956039445917668e+04 1.877765937094179662e+02
1.500000000000000000e+01 2.747684372607075147e+02 -9.000000000000000000e+01 1.415239044803367142e+04 1.877765937094179662e+02
1.500000000000000000e+01 2.746036338843393310e+02 -9.000000000000000000e+01 1.414390198497449092e+04 1.878053713687888830e+02
1.500000000000000000e+01 2.747409631643910757e+02 -9.000000000000000000e+01 1.415097535049862199e+04 1.878053713687888830e+02
1.500000000000000000e+01 2.746310942477277877e+02 -9.000000000000000000e+01 1.414531637517298805e+04 1.877765937094179662e+02
1.500000000000000000e+01 2.747959141044335638e+02 -9.000000000000000000e+01 1.415380568707847488e+04 1.878053713687888830e+02
1.500000000000000000e+01 2.748508760352136164e+02 -9.000000000000000000e+01 1.415663658975394719e+04 1.878053713687888830e+02
1.500000000000000000e+01 2.748233936958440040e+02 -9.000000000000000000e+01 1.415522106764718228e+04 1.878053713687888830e+02
1.500000000000000000e+01 2.746585573571525742e+02 -9.000000000000000000e+01 1.414673090681050599e+04 1.877765937094179662e+02
1.600000000000000000e+01 3.356043878598858896e+02 -3.906086144546412697e+01 1.496661709791727662e+04 1.483274102602618143e+02
1.600000000000000000e+01 3.354701796584698172e+02 -3.896339634559247145e+01 1.496463176014814053e+04 1.483274102602618143e+02
1.600000000000000000e+01 3.355708307768082364e+02 -3.908847936446337457e+01 1.496654831387959166e+04 1.483274102602618143e+02
1.600000000000000000e+01 3.353024948774284439e+02 -5.438503584436342919e+01 1.495864740360801807e+04 1.483274102602618143e+02
1.600000000000000000e+01 3.354030956853018210e+02 -5.743891258571647285e+01 1.496313544660348089e+04 1.483522430012878317e+02
1.600000000000000000e+01 3.354701796584698172e+02 -5.607884397729786485e+01 1.496612822332415453e+04 1.483274102602618143e+02
1.600000000000000000e+01 3.353360251269161836e+02 -5.608880952861037628e+01 1.496014326834837811e+04 1.483274102602618143e+02
1.600000000000000000e+01 3.353695587294288885e+02 -5.501085444878457764e+01 1.496163928267521260e+04 1.483274102602618143e+02
1.600000000000000000e+01 3.355372770491033521e+02 -3.907154773506663759e+01 1.496629079896535040e+04 1.483274102602618143e+02
1.600000000000000000e+01 3.353024948774284439e+02 -3.805091067011046846e+01 1.495715168843917490e+04 1.483274102602618143e+02
1.700000000000000000e+01 2.161920332667029356e+02 -2.057344389150695108e+01 1.538782144004277143e+04 3.973704420278381235e+02
1.700000000000000000e+01 2.161920332667029356e+02 9.000000000000000000e+01 1.538782144004277143e+04 3.974201790720409235e+02
1.700000000000000000e+01 2.161358525019539911e+02 -2.421591038207607127e+01 1.538782144004277143e+04 3.972212607324833584e+02
1.700000000000000000e+01 2.161920332667029356e+02 9.000000000000000000e+01 1.538782144004277143e+04 3.976191769908702440e+02
1.700000000000000000e+01 2.161574660872041989e+02 -2.055722704563325820e+01 1.538782144004277143e+04 3.972709828585565788e+02
1.700000000000000000e+01 2.161920332667029356e+02 -1.745016887825763874e+01 1.538782144004277143e+04 3.974699210899481159e+02
1.700000000000000000e+01 2.161142410778462022e+02 9.000000000000000000e+01 1.538782144004277143e+04 3.971715435781255223e+02
1.700000000000000000e+01 2.161920332667029356e+02 9.000000000000000000e+01 1.538782144004277143e+04 3.975196680820571373e+02
1.700000000000000000e+01 2.161920332667029356e+02 9.000000000000000000e+01 1.538782144004277143e+04 3.975694200488653678e+02
1.700000000000000000e+01 2.161790818338129156e+02 -2.153330561823381473e+01 1.538782144004277143e+04 3.973207099568424496e+02
1.800000000000000000e+01 3.393368974011200407e+02 -4.638427633106973502e+01 1.637375098902895843e+04 2.273075940969613953e+02
1.800000000000000000e+01 3.393368974011200407e+02 -8.170942519229178913e+01 1.638521605378212189e+04 2.276022887898804470e+02
1.800000000000000000e+01 3.393368974011200407e+02 -8.062087129674088715e+01 1.637375098902895843e+04 2.273075940969613953e+02
1.800000000000000000e+01 3.393368974011200407e+02 -4.827634352143493857e+01 1.637698854400383061e+04 2.273403248563710690e+02
1.800000000000000000e+01 3.393368974011200407e+02 -4.843199597964807879e+01 1.637866360555456959e+04 2.274057961947455624e+02
1.800000000000000000e+01 3.393368974011200407e+02 -8.173994530028926420e+01 1.638521605378212189e+04 2.275695318366967967e+02
1.800000000000000000e+01 3.393368974011200407e+02 -8.180578041519531496e+01 1.638521605378212189e+04 2.275367781588809066e+02
1.800000000000000000e+01 3.393368974011200407e+02 -8.139585049136705663e+01 1.638193950206231602e+04 2.274712806280425070e+02
1.800000000000000000e+01 3.393368974011200407e+02 -4.717797300083174150e+01 1.637702590296427297e+04 2.273730588888566899e+02
1.800000000000000000e+01 3.393368974011200407e+02 -4.871037976932001357e+01 1.638193950206231602e+04 2.274712806280425070e+02
1.900000000000000000e+01 2.492985284723184520e+02 -1.286914546625582823e+01 1.749053987123853221e+04 1.872941667930374479e+02
1.900000000000000000e+01 2.492985284723184520e+02 -3.199337255104587641e+01 1.749403815411818141e+04 1.874378426087237699e+02
1.900000000000000000e+01 2.492985284723184520e+02 -3.192218880733780395e+01 1.749403815411818141e+04 1.873516284993377212e+02
1.900000000000000000e+01 2.493234583251656886e+02 -1.229037742765197194e+01 1.748529375853467354e+04 1.872079957777770005e+02
1.900000000000000000e+01 2.492985284723184520e+02 -3.188219687311588757e+01 1.749403815411818141e+04 1.874665863929846523e+02
1.900000000000000000e+01 2.493234583251656886e+02 -1.320940880656526417e+01 1.749228892522565729e+04 1.873516284993377212e+02
1.900000000000000000e+01 2.492985284723184520e+02 -3.086684862403130580e+01 1.748529375853467354e+04 1.872079957777770005e+02
1.900000000000000000e+01 2.492985284723184520e+02 -3.212587113200067535e+01 1.749403815411818141e+04 1.874091016985539113e+02
1.900000000000000000e+01 2.493234583251656886e+02 -1.269487851813220125e+01 1.748879099213931840e+04 1.872654402490125563e+02
1.900000000000000000e+01 2.492985284723184520e+02 -1.209494134601892057e+01 1.748704228791052810e+04 1.872367165773547981e+02
2.000000000000000000e+01 2.709456226816345179e+02 -6.525453904228124991e+00 1.930561303108790889e+04 4.089448546376538047e+02
2.000000000000000000e+01 2.709456226816345179e+02 -2.636109378470772757e+00 1.930754359239101905e+04 4.089957491231175482e+02
2.000000000000000000e+01 2.709456226816345179e+02 -6.988301860966398493e+00 1.931140529418493315e+04 4.090975533628996459e+02
2.000000000000000000e+01 2.709456226816345179e+02 -5.819049293192926520e+00 1.930175248757286681e+04 4.088430809330363900e+02
2.000000000000000000e+01 2.709185308285516385e+02 1.488110998937244966e+00 1.929982250532233593e+04 4.087922017128651078e+02
2.000000000000000000e+01 2.709185308285516385e+02 -1.357226574723566115e+00 1.931333643471435062e+04 4.091484631182359522e+02
2.000000000000000000e+01 2.709185308285516385e+02 -1.124001290425036048e+00 1.931526776835782221e+04 4.091993779645477503e+02
2.000000000000000000e+01 2.709185308285516385e+02 -3.653867566242046117e-01 1.930947434675025943e+04 4.090466486980298555e+02
2.000000000000000000e+01 2.709456226816345179e+02 -1.030215353410299572e+00 1.930368266282162585e+04 4.088939652411297061e+02
2.000000000000000000e+01 2.709185308285516385e+02 -1.135670140488351132e+00 1.931719929513465831e+04 4.091993779645477503e+02
2.100000000000000000e+01 3.280588988553273566e+02 -7.318151127813837320e+01 2.022024370980135427e+04 2.544409080439103832e+02
2.100000000000000000e+01 3.280260962457027745e+02 -7.736192010819335962e+01 2.021822188761259167e+04 2.544409080439103832e+02
2.100000000000000000e+01 3.282557834100371110e+02 -8.482732115918247473e+01 2.022442224764181810e+04 2.544763521347147730e+02
2.100000000000000000e+01 3.280917047452128941e+02 -7.748583440124471622e+01 2.022226573417233521e+04 2.544409080439103832e+02
2.100000000000000000e+01 3.282229611139256917e+02 -8.470228602218004710e+01 2.022413448008503474e+04 2.544763521347147730e+02
2.100000000000000000e+01 3.281245139156874302e+02 -8.478548217178901325e+01 2.022384977053699913e+04 2.544763521347147730e+02
2.100000000000000000e+01 3.279605008659245868e+02 -8.465056497712056682e+01 2.021576867995997236e+04 2.544447674500137282e+02
2.100000000000000000e+01 3.281573263670790084e+02 -7.354499296607413328e+01 2.022393759591337584e+04 2.544409080439103832e+02
2.100000000000000000e+01 3.279932969160111611e+02 -7.322605255739401287e+01 2.021620026758583481e+04 2.544409080439103832e+02
2.100000000000000000e+01 3.281901420997157288e+02 -8.458085765951869917e+01 2.022411668038981588e+04 2.544763521347147730e+02
2.200000000000000000e+01 1.235948309211065350e+02 -7.964946514900719876e+01 2.100708507772719895e+04 4.387204459135966772e+02
2.200000000000000000e+01 1.235948309211065350e+02 -5.095625243686757244e+01 2.100708181228297690e+04 4.386665792556710812e+02
2.200000000000000000e+01 1.235948309211065350e+02 -5.692442279940571126e+01 2.100708181228297690e+04 4.385588620976628818e+02
2.200000000000000000e+01 1.235948309211065350e+02 -7.953267013603782232e+01 2.100737671134825723e+04 4.387743179581880213e+02
2.200000000000000000e+01 1.235948309211065350e+02 -7.914160360339586475e+01 2.100728835008566602e+04 4.386665792556710812e+02
2.200000000000000000e+01 1.235948309211065350e+02 -8.019086004987831018e+01 2.100792884597982993e+04 4.385588620976628818e+02
2.200000000000000000e+01 1.235948309211065350e+02 -5.879427717011516563e+01 2.100708181228297690e+04 4.384511664798552601e+02
2.200000000000000000e+01 1.235948309211065350e+02 -8.147935890218386135e+01 2.100837593256241234e+04 4.382896634315975462e+02
2.200000000000000000e+01 1.235948309211065350e+02 -5.165962951593265728e+01 2.100708181228297690e+04 4.385050115965032091e+02
